Season,TeamA,TeamB,Round
2023,3166,3329,6
2023,3166,3274,6
2023,3166,3343,6
2023,3166,3424,6
2023,3166,3195,6
2023,3166,3156,6
2023,3166,3218,6
2023,3166,3205,6
2023,3166,3284,6
2023,3166,3399,6
2023,3166,3439,6
2023,3166,3163,6
2023,3166,3326,6
2023,3166,3397,6
2023,3166,3235,6
2023,3166,3314,6
2023,3166,3124,6
2023,3166,3425,6
2023,3166,3355,6
2023,3166,3104,6
2023,3166,3345,6
2023,3166,3385,6
2023,3166,3405,6
2023,3166,3387,6
2023,3166,3241,6
2023,3166,3436,6
2023,3166,3151,6
2023,3112,3376,4
2023,3112,3268,2
2023,3112,3323,3
2023,3112,3417,4
2023,3112,3328,4
2023,3112,3166,3
2023,3112,3378,4
2023,3112,3266,4
2023,3112,3452,1
2023,3112,3228,3
2023,3112,3280,3
2023,3112,3339,4
2023,3112,3170,4
2023,3112,3381,3
2023,3112,3221,2
2023,3112,3313,4
2023,3112,3390,5
2023,3112,3234,5
2023,3112,3181,5
2023,3112,3400,5
2023,3112,3257,5
2023,3112,3160,5
2023,3112,3199,5
2023,3112,3279,5
2023,3112,3211,5
2023,3112,3208,5
2023,3112,3292,5
2023,3112,3179,5
2023,3112,3187,5
2023,3112,3233,5
2023,3112,3368,5
2023,3112,3357,5
2023,3112,3380,5
2023,3112,3231,6
2023,3112,3428,6
2023,3112,3261,6
2023,3112,3437,6
2023,3112,3450,6
2023,3112,3276,6
2023,3112,3301,6
2023,3112,3329,6
2023,3112,3274,6
2023,3112,3343,6
2023,3112,3424,6
2023,3112,3195,6
2023,3112,3156,6
2023,3112,3218,6
2023,3112,3205,6
2023,3112,3284,6
2023,3112,3399,6
2023,3112,3439,6
2023,3112,3163,6
2023,3112,3326,6
2023,3112,3397,6
2023,3112,3235,6
2023,3112,3314,6
2023,3112,3124,6
2023,3112,3425,6
2023,3112,3355,6
2023,3112,3104,6
2023,3112,3345,6
2023,3112,3385,6
2023,3112,3405,6
2023,3112,3387,6
2023,3112,3241,6
2023,3112,3436,6
2023,3112,3151,6
2023,3378,3376,2
2023,3378,3268,4
2023,3378,3323,4
2023,3378,3417,3
2023,3378,3328,3
2023,3378,3166,4
2023,3378,3112,4
2023,3378,3266,1
2023,3378,3452,4
2023,3378,3228,4
2023,3378,3280,4
2023,3378,3339,3
2023,3378,3170,3
2023,3378,3381,4
2023,3378,3221,4
2023,3378,3313,2
2023,3378,3390,5
2023,3378,3234,5
2023,3378,3181,5
2023,3378,3400,5
2023,3378,3257,5
2023,3378,3160,5
2023,3378,3199,5
2023,3378,3279,5
2023,3378,3211,5
2023,3378,3208,5
2023,3378,3292,5
2023,3378,3179,5
2023,3378,3187,5
2023,3378,3233,5
2023,3378,3368,5
2023,3378,3357,5
2023,3378,3380,5
2023,3378,3231,6
2023,3378,3428,6
2023,3378,3261,6
2023,3378,3437,6
2023,3378,3450,6
2023,3378,3276,6
2023,3378,3301,6
2023,3378,3329,6
2023,3378,3274,6
2023,3378,3343,6
2023,3378,3424,6
2023,3378,3195,6
2023,3378,3156,6
2023,3378,3218,6
2023,3378,3205,6
2023,3378,3284,6
2023,3378,3399,6
2023,3378,3439,6
2023,3378,3163,6
2023,3378,3326,6
2023,3378,3397,6
2023,3378,3235,6
2023,3378,3314,6
2023,3378,3124,6
2023,3378,3425,6
2023,3378,3355,6
2023,3378,3104,6
2023,3378,3345,6
2023,3378,3385,6
2023,3378,3405,6
2023,3378,3387,6
2023,3378,3241,6
2023,3378,3436,6
2023,3378,3151,6
2023,3266,3376,2
2023,3266,3268,4
2023,3266,3323,4
2023,3266,3417,3
2023,3266,3328,3
2023,3266,3166,4
2023,3266,3112,4
2023,3266,3378,1
2023,3266,3452,4
2023,3266,3228,4
2023,3266,3280,4
2023,3266,3339,3
2023,3266,3170,3
2023,3266,3381,4
2023,3266,3221,4
2023,3266,3313,2
2023,3266,3390,5
2023,3266,3234,5
2023,3266,3181,5
2023,3266,3400,5
2023,3266,3257,5
2023,3266,3160,5
2023,3266,3199,5
2023,3266,3279,5
2023,3266,3211,5
2023,3266,3208,5
2023,3266,3292,5
2023,3266,3179,5
2023,3266,3187,5
2023,3266,3233,5
2023,3266,3368,5
2023,3266,3357,5
2023,3266,3380,5
2023,3266,3231,6
2023,3266,3428,6
2023,3266,3261,6
2023,3266,3437,6
2023,3266,3450,6
2023,3266,3276,6
2023,3266,3301,6
2023,3266,3329,6
2023,3266,3274,6
2023,3266,3343,6
2023,3266,3424,6
2023,3266,3195,6
2023,3266,3156,6
2023,3266,3218,6
2023,3266,3205,6
2023,3266,3284,6
2023,3266,3399,6
2023,3266,3439,6
2023,3266,3163,6
2023,3266,3326,6
2023,3266,3397,6
2023,3266,3235,6
2023,3266,3314,6
2023,3266,3124,6
2023,3266,3425,6
2023,3266,3355,6
2023,3266,3104,6
2023,3266,3345,6
2023,3266,3385,6
2023,3266,3405,6
2023,3266,3387,6
2023,3266,3241,6
2023,3266,3436,6
2023,3266,3151,6
2023,3452,3376,4
2023,3452,3268,2
2023,3452,3323,3
2023,3452,3417,4
2023,3452,3328,4
2023,3452,3166,3
2023,3452,3112,1
2023,3452,3378,4
2023,3452,3266,4
2023,3452,3228,3
2023,3452,3280,3
2023,3452,3339,4
2023,3452,3170,4
2023,3452,3381,3
2023,3452,3221,2
2023,3452,3313,4
2023,3452,3390,5
2023,3452,3234,5
2023,3452,3181,5
2023,3452,3400,5
2023,3452,3257,5
2023,3452,3160,5
2023,3452,3199,5
2023,3452,3279,5
2023,3452,3211,5
2023,3452,3208,5
2023,3452,3292,5
2023,3452,3179,5
2023,3452,3187,5
2023,3452,3233,5
2023,3452,3368,5
2023,3452,3357,5
2023,3452,3380,5
2023,3452,3231,6
2023,3452,3428,6
2023,3452,3261,6
2023,3452,3437,6
2023,3452,3450,6
2023,3452,3276,6
2023,3452,3301,6
2023,3452,3329,6
2023,3452,3274,6
2023,3452,3343,6
2023,3452,3424,6
2023,3452,3195,6
2023,3452,3156,6
2023,3452,3218,6
2023,3452,3205,6
2023,3452,3284,6
2023,3452,3399,6
2023,3452,3439,6
2023,3452,3163,6
2023,3452,3326,6
2023,3452,3397,6
2023,3452,3235,6
2023,3452,3314,6
2023,3452,3124,6
2023,3452,3425,6
2023,3452,3355,6
2023,3452,3104,6
2023,3452,3345,6
2023,3452,3385,6
2023,3452,3405,6
2023,3452,3387,6
2023,3452,3241,6
2023,3452,3436,6
2023,3452,3151,6
2023,3228,3376,4
2023,3228,3268,3
2023,3228,3323,2
2023,3228,3417,4
2023,3228,3328,4
2023,3228,3166,1
2023,3228,3112,3
2023,3228,3378,4
2023,3228,3266,4
2023,3228,3452,3
2023,3228,3280,0
2023,3228,3339,4
2023,3228,3170,4
2023,3228,3381,2
2023,3228,3221,3
2023,3228,3313,4
2023,3228,3390,5
2023,3228,3234,5
2023,3228,3181,5
2023,3228,3400,5
2023,3228,3257,5
2023,3228,3160,5
2023,3228,3199,5
2023,3228,3279,5
2023,3228,3211,5
2023,3228,3208,5
2023,3228,3292,5
2023,3228,3179,5
2023,3228,3187,5
2023,3228,3233,5
2023,3228,3368,5
2023,3228,3357,5
2023,3228,3380,5
2023,3228,3231,6
2023,3228,3428,6
2023,3228,3261,6
2023,3228,3437,6
2023,3228,3450,6
2023,3228,3276,6
2023,3228,3301,6
2023,3228,3329,6
2023,3228,3274,6
2023,3228,3343,6
2023,3228,3424,6
2023,3228,3195,6
2023,3228,3156,6
2023,3228,3218,6
2023,3228,3205,6
2023,3228,3284,6
2023,3228,3399,6
2023,3228,3439,6
2023,3228,3163,6
2023,3228,3326,6
2023,3228,3397,6
2023,3228,3235,6
2023,3228,3314,6
2023,3228,3124,6
2023,3228,3425,6
2023,3228,3355,6
2023,3228,3104,6
2023,3228,3345,6
2023,3228,3385,6
2023,3228,3405,6
2023,3228,3387,6
2023,3228,3241,6
2023,3228,3436,6
2023,3228,3151,6
2023,3280,3376,4
2023,3280,3268,3
2023,3280,3323,2
2023,3280,3417,4
2023,3280,3328,4
2023,3280,3166,1
2023,3280,3112,3
2023,3280,3378,4
2023,3280,3266,4
2023,3280,3452,3
2023,3280,3228,0
2023,3280,3339,4
2023,3280,3170,4
2023,3280,3381,2
2023,3280,3221,3
2023,3280,3313,4
2023,3280,3390,5
2023,3280,3234,5
2023,3280,3181,5
2023,3280,3400,5
2023,3280,3257,5
2023,3280,3160,5
2023,3280,3199,5
2023,3280,3279,5
2023,3280,3211,5
2023,3280,3208,5
2023,3280,3292,5
2023,3280,3179,5
2023,3280,3187,5
2023,3280,3233,5
2023,3280,3368,5
2023,3280,3357,5
2023,3280,3380,5
2023,3280,3231,6
2023,3280,3428,6
2023,3280,3261,6
2023,3280,3437,6
2023,3280,3450,6
2023,3280,3276,6
2023,3280,3301,6
2023,3280,3329,6
2023,3280,3274,6
2023,3280,3343,6
2023,3280,3424,6
2023,3280,3195,6
2023,3280,3156,6
2023,3280,3218,6
2023,3280,3205,6
2023,3280,3284,6
2023,3280,3399,6
2023,3280,3439,6
2023,3280,3163,6
2023,3280,3326,6
2023,3280,3397,6
2023,3280,3235,6
2023,3280,3314,6
2023,3280,3124,6
2023,3280,3425,6
2023,3280,3355,6
2023,3280,3104,6
2023,3280,3345,6
2023,3280,3385,6
2023,3280,3405,6
2023,3280,3387,6
2023,3280,3241,6
2023,3280,3436,6
2023,3280,3151,6
2023,3339,3376,3
2023,3339,3268,4
2023,3339,3323,4
2023,3339,3417,2
2023,3339,3328,1
2023,3339,3166,4
2023,3339,3112,4
2023,3339,3378,3
2023,3339,3266,3
2023,3339,3452,4
2023,3339,3228,4
2023,3339,3280,4
2023,3339,3170,2
2023,3339,3381,4
2023,3339,3221,4
2023,3339,3313,3
2023,3339,3390,5
2023,3339,3234,5
2023,3339,3181,5
2023,3339,3400,5
2023,3339,3257,5
2023,3339,3160,5
2023,3339,3199,5
2023,3339,3279,5
2023,3339,3211,5
2023,3339,3208,5
2023,3339,3292,5
2023,3339,3179,5
2023,3339,3187,5
2023,3339,3233,5
2023,3339,3368,5
2023,3339,3357,5
2023,3339,3380,5
2023,3339,3231,6
2023,3339,3428,6
2023,3339,3261,6
2023,3339,3437,6
2023,3339,3450,6
2023,3339,3276,6
2023,3339,3301,6
2023,3339,3329,6
2023,3339,3274,6
2023,3339,3343,6
2023,3339,3424,6
2023,3339,3195,6
2023,3339,3156,6
2023,3339,3218,6
2023,3339,3205,6
2023,3339,3284,6
2023,3339,3399,6
2023,3339,3439,6
2023,3339,3163,6
2023,3339,3326,6
2023,3339,3397,6
2023,3339,3235,6
2023,3339,3314,6
2023,3339,3124,6
2023,3339,3425,6
2023,3339,3355,6
2023,3339,3104,6
2023,3339,3345,6
2023,3339,3385,6
2023,3339,3405,6
2023,3339,3387,6
2023,3339,3241,6
2023,3339,3436,6
2023,3339,3151,6
2023,3170,3376,3
2023,3170,3268,4
2023,3170,3323,4
2023,3170,3417,1
2023,3170,3328,2
2023,3170,3166,4
2023,3170,3112,4
2023,3170,3378,3
2023,3170,3266,3
2023,3170,3452,4
2023,3170,3228,4
2023,3170,3280,4
2023,3170,3339,2
2023,3170,3381,4
2023,3170,3221,4
2023,3170,3313,3
2023,3170,3390,5
2023,3170,3234,5
2023,3170,3181,5
2023,3170,3400,5
2023,3170,3257,5
2023,3170,3160,5
2023,3170,3199,5
2023,3170,3279,5
2023,3170,3211,5
2023,3170,3208,5
2023,3170,3292,5
2023,3170,3179,5
2023,3170,3187,5
2023,3170,3233,5
2023,3170,3368,5
2023,3170,3357,5
2023,3170,3380,5
2023,3170,3231,6
2023,3170,3428,6
2023,3170,3261,6
2023,3170,3437,6
2023,3170,3450,6
2023,3170,3276,6
2023,3170,3301,6
2023,3170,3329,6
2023,3170,3274,6
2023,3170,3343,6
2023,3170,3424,6
2023,3170,3195,6
2023,3170,3156,6
2023,3170,3218,6
2023,3170,3205,6
2023,3170,3284,6
2023,3170,3399,6
2023,3170,3439,6
2023,3170,3163,6
2023,3170,3326,6
2023,3170,3397,6
2023,3170,3235,6
2023,3170,3314,6
2023,3170,3124,6
2023,3170,3425,6
2023,3170,3355,6
2023,3170,3104,6
2023,3170,3345,6
2023,3170,3385,6
2023,3170,3405,6
2023,3170,3387,6
2023,3170,3241,6
2023,3170,3436,6
2023,3170,3151,6
2023,3381,3376,4
2023,3381,3268,3
2023,3381,3323,1
2023,3381,3417,4
2023,3381,3328,4
2023,3381,3166,2
2023,3381,3112,3
2023,3381,3378,4
2023,3381,3266,4
2023,3381,3452,3
2023,3381,3228,2
2023,3381,3280,2
2023,3381,3339,4
2023,3381,3170,4
2023,3381,3221,3
2023,3381,3313,4
2023,3381,3390,5
2023,3381,3234,5
2023,3381,3181,5
2023,3381,3400,5
2023,3381,3257,5
2023,3381,3160,5
2023,3381,3199,5
2023,3381,3279,5
2023,3381,3211,5
2023,3381,3208,5
2023,3381,3292,5
2023,3381,3179,5
2023,3381,3187,5
2023,3381,3233,5
2023,3381,3368,5
2023,3381,3357,5
2023,3381,3380,5
2023,3381,3231,6
2023,3381,3428,6
2023,3381,3261,6
2023,3381,3437,6
2023,3381,3450,6
2023,3381,3276,6
2023,3381,3301,6
2023,3381,3329,6
2023,3381,3274,6
2023,3381,3343,6
2023,3381,3424,6
2023,3381,3195,6
2023,3381,3156,6
2023,3381,3218,6
2023,3381,3205,6
2023,3381,3284,6
2023,3381,3399,6
2023,3381,3439,6
2023,3381,3163,6
2023,3381,3326,6
2023,3381,3397,6
2023,3381,3235,6
2023,3381,3314,6
2023,3381,3124,6
2023,3381,3425,6
2023,3381,3355,6
2023,3381,3104,6
2023,3381,3345,6
2023,3381,3385,6
2023,3381,3405,6
2023,3381,3387,6
2023,3381,3241,6
2023,3381,3436,6
2023,3381,3151,6
2023,3221,3376,4
2023,3221,3268,1
2023,3221,3323,3
2023,3221,3417,4
2023,3221,3328,4
2023,3221,3166,3
2023,3221,3112,2
2023,3221,3378,4
2023,3221,3266,4
2023,3221,3452,2
2023,3221,3228,3
2023,3221,3280,3
2023,3221,3339,4
2023,3221,3170,4
2023,3221,3381,3
2023,3221,3313,4
2023,3221,3390,5
2023,3221,3234,5
2023,3221,3181,5
2023,3221,3400,5
2023,3221,3257,5
2023,3221,3160,5
2023,3221,3199,5
2023,3221,3279,5
2023,3221,3211,5
2023,3221,3208,5
2023,3221,3292,5
2023,3221,3179,5
2023,3221,3187,5
2023,3221,3233,5
2023,3221,3368,5
2023,3221,3357,5
2023,3221,3380,5
2023,3221,3231,6
2023,3221,3428,6
2023,3221,3261,6
2023,3221,3437,6
2023,3221,3450,6
2023,3221,3276,6
2023,3221,3301,6
2023,3221,3329,6
2023,3221,3274,6
2023,3221,3343,6
2023,3221,3424,6
2023,3221,3195,6
2023,3221,3156,6
2023,3221,3218,6
2023,3221,3205,6
2023,3221,3284,6
2023,3221,3399,6
2023,3221,3439,6
2023,3221,3163,6
2023,3221,3326,6
2023,3221,3397,6
2023,3221,3235,6
2023,3221,3314,6
2023,3221,3124,6
2023,3221,3425,6
2023,3221,3355,6
2023,3221,3104,6
2023,3221,3345,6
2023,3221,3385,6
2023,3221,3405,6
2023,3221,3387,6
2023,3221,3241,6
2023,3221,3436,6
2023,3221,3151,6
2023,3313,3376,1
2023,3313,3268,4
2023,3313,3323,4
2023,3313,3417,3
2023,3313,3328,3
2023,3313,3166,4
2023,3313,3112,4
2023,3313,3378,2
2023,3313,3266,2
2023,3313,3452,4
2023,3313,3228,4
2023,3313,3280,4
2023,3313,3339,3
2023,3313,3170,3
2023,3313,3381,4
2023,3313,3221,4
2023,3313,3390,5
2023,3313,3234,5
2023,3313,3181,5
2023,3313,3400,5
2023,3313,3257,5
2023,3313,3160,5
2023,3313,3199,5
2023,3313,3279,5
2023,3313,3211,5
2023,3313,3208,5
2023,3313,3292,5
2023,3313,3179,5
2023,3313,3187,5
2023,3313,3233,5
2023,3313,3368,5
2023,3313,3357,5
2023,3313,3380,5
2023,3313,3231,6
2023,3313,3428,6
2023,3313,3261,6
2023,3313,3437,6
2023,3313,3450,6
2023,3313,3276,6
2023,3313,3301,6
2023,3313,3329,6
2023,3313,3274,6
2023,3313,3343,6
2023,3313,3424,6
2023,3313,3195,6
2023,3313,3156,6
2023,3313,3218,6
2023,3313,3205,6
2023,3313,3284,6
2023,3313,3399,6
2023,3313,3439,6
2023,3313,3163,6
2023,3313,3326,6
2023,3313,3397,6
2023,3313,3235,6
2023,3313,3314,6
2023,3313,3124,6
2023,3313,3425,6
2023,3313,3355,6
2023,3313,3104,6
2023,3313,3345,6
2023,3313,3385,6
2023,3313,3405,6
2023,3313,3387,6
2023,3313,3241,6
2023,3313,3436,6
2023,3313,3151,6
2023,3390,3376,5
2023,3390,3268,5
2023,3390,3323,5
2023,3390,3417,5
2023,3390,3328,5
2023,3390,3166,5
2023,3390,3112,5
2023,3390,3378,5
2023,3390,3266,5
2023,3390,3452,5
2023,3390,3228,5
2023,3390,3280,5
2023,3390,3339,5
2023,3390,3170,5
2023,3390,3381,5
2023,3390,3221,5
2023,3390,3313,5
2023,3390,3234,4
2023,3390,3181,4
2023,3390,3400,3
2023,3390,3257,3
2023,3390,3160,4
2023,3390,3199,4
2023,3390,3279,2
2023,3390,3211,2
2023,3390,3208,4
2023,3390,3292,4
2023,3390,3179,3
2023,3390,3187,3
2023,3390,3233,4
2023,3390,3368,4
2023,3390,3357,1
2023,3390,3380,1
2023,3390,3231,6
2023,3390,3428,6
2023,3390,3261,6
2023,3390,3437,6
2023,3390,3450,6
2023,3390,3276,6
2023,3390,3301,6
2023,3390,3329,6
2023,3390,3274,6
2023,3390,3343,6
2023,3390,3424,6
2023,3390,3195,6
2023,3390,3156,6
2023,3390,3218,6
2023,3390,3205,6
2023,3390,3284,6
2023,3390,3399,6
2023,3390,3439,6
2023,3390,3163,6
2023,3390,3326,6
2023,3390,3397,6
2023,3390,3235,6
2023,3390,3314,6
2023,3390,3124,6
2023,3390,3425,6
2023,3390,3355,6
2023,3390,3104,6
2023,3390,3345,6
2023,3390,3385,6
2023,3390,3405,6
2023,3390,3387,6
2023,3390,3241,6
2023,3390,3436,6
2023,3390,3151,6
2023,3234,3376,5
2023,3234,3268,5
2023,3234,3323,5
2023,3234,3417,5
2023,3234,3328,5
2023,3234,3166,5
2023,3234,3112,5
2023,3234,3378,5
2023,3234,3266,5
2023,3234,3452,5
2023,3234,3228,5
2023,3234,3280,5
2023,3234,3339,5
2023,3234,3170,5
2023,3234,3381,5
2023,3234,3221,5
2023,3234,3313,5
2023,3234,3390,4
2023,3234,3181,3
2023,3234,3400,4
2023,3234,3257,4
2023,3234,3160,3
2023,3234,3199,2
2023,3234,3279,4
2023,3234,3211,4
2023,3234,3208,2
2023,3234,3292,3
2023,3234,3179,4
2023,3234,3187,4
2023,3234,3233,3
2023,3234,3368,1
2023,3234,3357,4
2023,3234,3380,4
2023,3234,3231,6
2023,3234,3428,6
2023,3234,3261,6
2023,3234,3437,6
2023,3234,3450,6
2023,3234,3276,6
2023,3234,3301,6
2023,3234,3329,6
2023,3234,3274,6
2023,3234,3343,6
2023,3234,3424,6
2023,3234,3195,6
2023,3234,3156,6
2023,3234,3218,6
2023,3234,3205,6
2023,3234,3284,6
2023,3234,3399,6
2023,3234,3439,6
2023,3234,3163,6
2023,3234,3326,6
2023,3234,3397,6
2023,3234,3235,6
2023,3234,3314,6
2023,3234,3124,6
2023,3234,3425,6
2023,3234,3355,6
2023,3234,3104,6
2023,3234,3345,6
2023,3234,3385,6
2023,3234,3405,6
2023,3234,3387,6
2023,3234,3241,6
2023,3234,3436,6
2023,3234,3151,6
2023,3181,3376,5
2023,3181,3268,5
2023,3181,3323,5
2023,3181,3417,5
2023,3181,3328,5
2023,3181,3166,5
2023,3181,3112,5
2023,3181,3378,5
2023,3181,3266,5
2023,3181,3452,5
2023,3181,3228,5
2023,3181,3280,5
2023,3181,3339,5
2023,3181,3170,5
2023,3181,3381,5
2023,3181,3221,5
2023,3181,3313,5
2023,3181,3390,4
2023,3181,3234,3
2023,3181,3400,4
2023,3181,3257,4
2023,3181,3160,2
2023,3181,3199,3
2023,3181,3279,4
2023,3181,3211,4
2023,3181,3208,3
2023,3181,3292,2
2023,3181,3179,4
2023,3181,3187,4
2023,3181,3233,1
2023,3181,3368,3
2023,3181,3357,4
2023,3181,3380,4
2023,3181,3231,6
2023,3181,3428,6
2023,3181,3261,6
2023,3181,3437,6
2023,3181,3450,6
2023,3181,3276,6
2023,3181,3301,6
2023,3181,3329,6
2023,3181,3274,6
2023,3181,3343,6
2023,3181,3424,6
2023,3181,3195,6
2023,3181,3156,6
2023,3181,3218,6
2023,3181,3205,6
2023,3181,3284,6
2023,3181,3399,6
2023,3181,3439,6
2023,3181,3163,6
2023,3181,3326,6
2023,3181,3397,6
2023,3181,3235,6
2023,3181,3314,6
2023,3181,3124,6
2023,3181,3425,6
2023,3181,3355,6
2023,3181,3104,6
2023,3181,3345,6
2023,3181,3385,6
2023,3181,3405,6
2023,3181,3387,6
2023,3181,3241,6
2023,3181,3436,6
2023,3181,3151,6
2023,3400,3376,5
2023,3400,3268,5
2023,3400,3323,5
2023,3400,3417,5
2023,3400,3328,5
2023,3400,3166,5
2023,3400,3112,5
2023,3400,3378,5
2023,3400,3266,5
2023,3400,3452,5
2023,3400,3228,5
2023,3400,3280,5
2023,3400,3339,5
2023,3400,3170,5
2023,3400,3381,5
2023,3400,3221,5
2023,3400,3313,5
2023,3400,3390,3
2023,3400,3234,4
2023,3400,3181,4
2023,3400,3257,2
2023,3400,3160,4
2023,3400,3199,4
2023,3400,3279,3
2023,3400,3211,3
2023,3400,3208,4
2023,3400,3292,4
2023,3400,3179,2
2023,3400,3187,1
2023,3400,3233,4
2023,3400,3368,4
2023,3400,3357,3
2023,3400,3380,3
2023,3400,3231,6
2023,3400,3428,6
2023,3400,3261,6
2023,3400,3437,6
2023,3400,3450,6
2023,3400,3276,6
2023,3400,3301,6
2023,3400,3329,6
2023,3400,3274,6
2023,3400,3343,6
2023,3400,3424,6
2023,3400,3195,6
2023,3400,3156,6
2023,3400,3218,6
2023,3400,3205,6
2023,3400,3284,6
2023,3400,3399,6
2023,3400,3439,6
2023,3400,3163,6
2023,3400,3326,6
2023,3400,3397,6
2023,3400,3235,6
2023,3400,3314,6
2023,3400,3124,6
2023,3400,3425,6
2023,3400,3355,6
2023,3400,3104,6
2023,3400,3345,6
2023,3400,3385,6
2023,3400,3405,6
2023,3400,3387,6
2023,3400,3241,6
2023,3400,3436,6
2023,3400,3151,6
2023,3257,3376,5
2023,3257,3268,5
2023,3257,3323,5
2023,3257,3417,5
2023,3257,3328,5
2023,3257,3166,5
2023,3257,3112,5
2023,3257,3378,5
2023,3257,3266,5
2023,3257,3452,5
2023,3257,3228,5
2023,3257,3280,5
2023,3257,3339,5
2023,3257,3170,5
2023,3257,3381,5
2023,3257,3221,5
2023,3257,3313,5
2023,3257,3390,3
2023,3257,3234,4
2023,3257,3181,4
2023,3257,3400,2
2023,3257,3160,4
2023,3257,3199,4
2023,3257,3279,3
2023,3257,3211,3
2023,3257,3208,4
2023,3257,3292,4
2023,3257,3179,1
2023,3257,3187,2
2023,3257,3233,4
2023,3257,3368,4
2023,3257,3357,3
2023,3257,3380,3
2023,3257,3231,6
2023,3257,3428,6
2023,3257,3261,6
2023,3257,3437,6
2023,3257,3450,6
2023,3257,3276,6
2023,3257,3301,6
2023,3257,3329,6
2023,3257,3274,6
2023,3257,3343,6
2023,3257,3424,6
2023,3257,3195,6
2023,3257,3156,6
2023,3257,3218,6
2023,3257,3205,6
2023,3257,3284,6
2023,3257,3399,6
2023,3257,3439,6
2023,3257,3163,6
2023,3257,3326,6
2023,3257,3397,6
2023,3257,3235,6
2023,3257,3314,6
2023,3257,3124,6
2023,3257,3425,6
2023,3257,3355,6
2023,3257,3104,6
2023,3257,3345,6
2023,3257,3385,6
2023,3257,3405,6
2023,3257,3387,6
2023,3257,3241,6
2023,3257,3436,6
2023,3257,3151,6
2023,3160,3376,5
2023,3160,3268,5
2023,3160,3323,5
2023,3160,3417,5
2023,3160,3328,5
2023,3160,3166,5
2023,3160,3112,5
2023,3160,3378,5
2023,3160,3266,5
2023,3160,3452,5
2023,3160,3228,5
2023,3160,3280,5
2023,3160,3339,5
2023,3160,3170,5
2023,3160,3381,5
2023,3160,3221,5
2023,3160,3313,5
2023,3160,3390,4
2023,3160,3234,3
2023,3160,3181,2
2023,3160,3400,4
2023,3160,3257,4
2023,3160,3199,3
2023,3160,3279,4
2023,3160,3211,4
2023,3160,3208,3
2023,3160,3292,1
2023,3160,3179,4
2023,3160,3187,4
2023,3160,3233,2
2023,3160,3368,3
2023,3160,3357,4
2023,3160,3380,4
2023,3160,3231,6
2023,3160,3428,6
2023,3160,3261,6
2023,3160,3437,6
2023,3160,3450,6
2023,3160,3276,6
2023,3160,3301,6
2023,3160,3329,6
2023,3160,3274,6
2023,3160,3343,6
2023,3160,3424,6
2023,3160,3195,6
2023,3160,3156,6
2023,3160,3218,6
2023,3160,3205,6
2023,3160,3284,6
2023,3160,3399,6
2023,3160,3439,6
2023,3160,3163,6
2023,3160,3326,6
2023,3160,3397,6
2023,3160,3235,6
2023,3160,3314,6
2023,3160,3124,6
2023,3160,3425,6
2023,3160,3355,6
2023,3160,3104,6
2023,3160,3345,6
2023,3160,3385,6
2023,3160,3405,6
2023,3160,3387,6
2023,3160,3241,6
2023,3160,3436,6
2023,3160,3151,6
2023,3199,3376,5
2023,3199,3268,5
2023,3199,3323,5
2023,3199,3417,5
2023,3199,3328,5
2023,3199,3166,5
2023,3199,3112,5
2023,3199,3378,5
2023,3199,3266,5
2023,3199,3452,5
2023,3199,3228,5
2023,3199,3280,5
2023,3199,3339,5
2023,3199,3170,5
2023,3199,3381,5
2023,3199,3221,5
2023,3199,3313,5
2023,3199,3390,4
2023,3199,3234,2
2023,3199,3181,3
2023,3199,3400,4
2023,3199,3257,4
2023,3199,3160,3
2023,3199,3279,4
2023,3199,3211,4
2023,3199,3208,1
2023,3199,3292,3
2023,3199,3179,4
2023,3199,3187,4
2023,3199,3233,3
2023,3199,3368,2
2023,3199,3357,4
2023,3199,3380,4
2023,3199,3231,6
2023,3199,3428,6
2023,3199,3261,6
2023,3199,3437,6
2023,3199,3450,6
2023,3199,3276,6
2023,3199,3301,6
2023,3199,3329,6
2023,3199,3274,6
2023,3199,3343,6
2023,3199,3424,6
2023,3199,3195,6
2023,3199,3156,6
2023,3199,3218,6
2023,3199,3205,6
2023,3199,3284,6
2023,3199,3399,6
2023,3199,3439,6
2023,3199,3163,6
2023,3199,3326,6
2023,3199,3397,6
2023,3199,3235,6
2023,3199,3314,6
2023,3199,3124,6
2023,3199,3425,6
2023,3199,3355,6
2023,3199,3104,6
2023,3199,3345,6
2023,3199,3385,6
2023,3199,3405,6
2023,3199,3387,6
2023,3199,3241,6
2023,3199,3436,6
2023,3199,3151,6
2023,3279,3376,5
2023,3279,3268,5
2023,3279,3323,5
2023,3279,3417,5
2023,3279,3328,5
2023,3279,3166,5
2023,3279,3112,5
2023,3279,3378,5
2023,3279,3266,5
2023,3279,3452,5
2023,3279,3228,5
2023,3279,3280,5
2023,3279,3339,5
2023,3279,3170,5
2023,3279,3381,5
2023,3279,3221,5
2023,3279,3313,5
2023,3279,3390,2
2023,3279,3234,4
2023,3279,3181,4
2023,3279,3400,3
2023,3279,3257,3
2023,3279,3160,4
2023,3279,3199,4
2023,3279,3211,1
2023,3279,3208,4
2023,3279,3292,4
2023,3279,3179,3
2023,3279,3187,3
2023,3279,3233,4
2023,3279,3368,4
2023,3279,3357,2
2023,3279,3380,2
2023,3279,3231,6
2023,3279,3428,6
2023,3279,3261,6
2023,3279,3437,6
2023,3279,3450,6
