Season,TeamID,Wins,Losses,PtsFor,PtsAgainst,WinRatio,PtsDiff,PtsForRatio
2017,3334,8,21,639,1296,0.27586206896551724,-657,0.3302325581395349
2017,3335,21,7,1327,361,0.75,966,0.7861374407582938
2017,3336,19,10,1497,629,0.6551724137931034,868,0.7041392285983067
2017,3337,7,23,462,1362,0.23333333333333334,-900,0.2532894736842105
2017,3338,12,17,817,915,0.41379310344827586,-98,0.47170900692840645
2017,3339,5,24,374,1307,0.1724137931034483,-933,0.22248661511005355
2017,3340,15,17,1121,1055,0.46875,66,0.5151654411764706
2017,3341,13,18,907,1040,0.41935483870967744,-133,0.4658448895737031
2017,3342,13,18,796,901,0.41935483870967744,-105,0.46906305244549207
2017,3343,16,13,1172,706,0.5517241379310345,466,0.6240681576144835
2017,3344,12,18,862,999,0.4,-137,0.4631918323481999
2017,3345,22,12,1541,728,0.6470588235294118,813,0.6791538122520935
2017,3346,27,6,1914,336,0.8181818181818182,1578,0.8506666666666667
2017,3347,22,8,1403,403,0.7333333333333333,1000,0.7768549280177187
2017,3348,6,23,420,1225,0.20689655172413793,-805,0.2553191489361702
2017,3349,17,13,1213,773,0.5666666666666667,440,0.6107754279959718
2017,3350,13,17,810,900,0.43333333333333335,-90,0.47368421052631576
2017,3351,24,8,1619,479,0.75,1140,0.7716873212583413
2017,3352,21,10,1377,579,0.6774193548387096,798,0.7039877300613497
2017,3353,6,24,351,1165,0.2,-814,0.23153034300791556
2017,3354,3,23,180,1248,0.11538461538461539,-1068,0.12605042016806722
2017,3355,22,8,1630,474,0.7333333333333333,1156,0.7747148288973384
2017,3356,15,14,1028,802,0.5172413793103449,226,0.5617486338797815
2017,3357,17,14,1148,818,0.5483870967741935,330,0.5839267548321465
2017,3358,3,24,238,1192,0.1111111111111111,-954,0.16643356643356644
2017,3359,11,19,637,1001,0.36666666666666664,-364,0.3888888888888889
2017,3360,14,16,1011,937,0.4666666666666667,74,0.518993839835729
2017,3361,9,19,682,1080,0.32142857142857145,-398,0.3870601589103292
2017,3362,18,13,1406,723,0.5806451612903226,683,0.660403945514326
2017,3363,10,21,837,1357,0.3225806451612903,-520,0.3814949863263446
2017,3364,16,16,1072,932,0.5,140,0.5349301397205589
2017,3365,13,16,868,908,0.4482758620689655,-40,0.48873873873873874
2017,3366,10,19,585,884,0.3448275862068966,-299,0.39823008849557523
2017,3367,6,21,436,1147,0.2222222222222222,-711,0.27542640555906506
2017,3368,4,24,316,1470,0.14285714285714285,-1154,0.1769316909294513
2017,3369,11,17,864,1147,0.39285714285714285,-283,0.4296369965191447
2017,3370,15,17,1031,1020,0.46875,11,0.5026816187225743
2017,3371,12,19,863,1128,0.3870967741935484,-265,0.4334505273731793
2017,3372,22,7,1679,423,0.7586206896551724,1256,0.7987630827783063
2017,3373,14,16,1006,969,0.4666666666666667,37,0.5093670886075949
2017,3374,17,14,1087,732,0.5483870967741935,355,0.5975810885101704
2017,3375,9,20,562,944,0.3103448275862069,-382,0.37317397078353254
2017,3376,27,4,2111,252,0.8709677419354839,1859,0.8933559035124842
2017,3377,20,8,1499,513,0.7142857142857143,986,0.7450298210735586
2017,3378,24,8,1811,459,0.75,1352,0.7977973568281939
2017,3379,22,10,1654,582,0.6875,1072,0.7397137745974955
2017,3380,13,14,875,827,0.48148148148148145,48,0.5141010575793185
2017,3381,6,23,428,1476,0.20689655172413793,-1048,0.22478991596638656
2017,3382,9,20,578,1033,0.3103448275862069,-455,0.35878336436995656
2017,3383,8,22,520,1228,0.26666666666666666,-708,0.2974828375286041
2017,3384,16,14,1272,1001,0.5333333333333333,271,0.559612846458425
2017,3385,20,11,1322,582,0.6451612903225806,740,0.694327731092437
2017,3386,17,14,1165,811,0.5483870967741935,354,0.5895748987854251
2017,3387,24,8,1874,496,0.75,1378,0.790717299578059
2017,3388,20,12,1456,804,0.625,652,0.6442477876106195
2017,3389,3,27,216,1401,0.1,-1185,0.13358070500927643
2017,3390,28,5,2072,306,0.8484848484848485,1766,0.8713204373423045
2017,3391,23,6,1616,368,0.7931034482758621,1248,0.8145161290322581
2017,3392,11,18,726,916,0.3793103448275862,-190,0.44214372716199757
2017,3393,21,10,1766,682,0.6774193548387096,1084,0.7214052287581699
2017,3394,11,18,756,963,0.3793103448275862,-207,0.4397905759162304
2017,3395,12,18,966,1163,0.4,-197,0.45373414748708313
2017,3396,24,7,1742,426,0.7741935483870968,1316,0.8035055350553506
2017,3397,19,11,1519,697,0.6333333333333333,822,0.6854693140794224
2017,3398,9,16,643,951,0.36,-308,0.40338770388958595
2017,3399,9,20,600,1204,0.3103448275862069,-604,0.3325942350332594
2017,3400,23,8,1776,513,0.7419354838709677,1263,0.7758846657929227
2017,3401,21,11,1570,661,0.65625,909,0.7037203047960556
2017,3402,16,13,1024,680,0.5517241379310345,344,0.6009389671361502
2017,3403,14,17,1085,1021,0.45161290322580644,64,0.5151946818613485
2017,3404,12,19,941,1243,0.3870967741935484,-302,0.4308608058608059
2017,3405,24,8,1760,490,0.75,1270,0.7822222222222223
2017,3406,12,18,793,1076,0.4,-283,0.42429106474050293
2017,3407,20,10,1723,701,0.6666666666666666,1022,0.7108085808580858
2017,3408,16,14,1125,784,0.5333333333333333,341,0.5893137768465165
2017,3409,10,21,714,1259,0.3225806451612903,-545,0.36188545362392294
2017,3410,15,13,1010,734,0.5357142857142857,276,0.5791284403669725
2017,3411,22,9,1428,482,0.7096774193548387,946,0.7476439790575916
2017,3412,14,15,1007,879,0.4827586206896552,128,0.5339342523860021
2017,3413,22,7,1611,380,0.7586206896551724,1231,0.8091411351079859
2017,3414,4,26,292,1483,0.13333333333333333,-1191,0.1645070422535211
2017,3415,16,15,1149,899,0.5161290322580645,250,0.56103515625
2017,3416,20,11,1315,662,0.6451612903225806,653,0.6651492159838138
2017,3417,23,8,1755,536,0.7419354838709677,1219,0.7660410301178525
2017,3418,18,11,1326,662,0.6206896551724138,664,0.6670020120724346
2017,3419,4,24,269,1259,0.14285714285714285,-990,0.17604712041884818
2017,3420,14,15,926,777,0.4827586206896552,149,0.543746330005872
2017,3421,18,14,1218,803,0.5625,415,0.6026719445818901
2017,3422,13,14,867,803,0.48148148148148145,64,0.5191616766467065
2017,3423,10,20,606,992,0.3333333333333333,-386,0.37922403003754696
2017,3424,21,10,1311,523,0.6774193548387096,788,0.7148309705561614
2017,3425,14,16,1068,958,0.4666666666666667,110,0.527147087857848
2017,3426,20,8,1449,473,0.7142857142857143,976,0.7539021852237253
2017,3427,13,15,1017,941,0.4642857142857143,76,0.5194075587334014
2017,3428,16,14,1149,787,0.5333333333333333,362,0.59349173553719
2017,3429,16,14,1016,737,0.5333333333333333,279,0.5795778665145465
2017,3430,7,22,466,1172,0.2413793103448276,-706,0.2844932844932845
2017,3431,7,23,510,1436,0.23333333333333334,-926,0.2620760534429599
2017,3433,16,15,1067,893,0.5161290322580645,174,0.5443877551020408
2017,3434,8,21,522,1223,0.27586206896551724,-701,0.29914040114613183
2017,3435,14,16,1089,972,0.4666666666666667,117,0.5283842794759825
2017,3436,9,20,548,1060,0.3103448275862069,-512,0.3407960199004975
2017,3437,16,14,1044,783,0.5333333333333333,261,0.5714285714285714
2017,3438,19,12,1271,696,0.6129032258064516,575,0.6461616675139806
2017,3439,17,13,1306,822,0.5666666666666667,484,0.6137218045112782
2017,3441,7,22,486,1118,0.2413793103448276,-632,0.3029925187032419
2017,3442,24,6,1964,379,0.8,1585,0.8382415706359369
2017,3443,27,6,2081,409,0.8181818181818182,1672,0.8357429718875502
2017,3444,19,13,1388,819,0.59375,569,0.6289080199365654
2017,3447,3,25,219,1262,0.10714285714285714,-1043,0.14787305874409182
2017,3448,15,15,1039,871,0.5,168,0.543979057591623
2017,3449,27,5,2366,346,0.84375,2020,0.8724188790560472
2017,3450,12,19,934,1118,0.3870967741935484,-184,0.4551656920077973
2017,3451,11,18,801,1145,0.3793103448275862,-344,0.41161356628982526
2017,3452,23,10,1817,641,0.696969696969697,1176,0.7392188771358829
2017,3453,27,5,1905,323,0.84375,1582,0.8550269299820467
2017,3454,20,11,1566,700,0.6451612903225806,866,0.6910856134157105
2017,3455,15,16,1067,944,0.4838709677419355,123,0.530581800099453
2017,3456,20,11,1313,638,0.6451612903225806,675,0.6729882111737571
2017,3457,1,29,78,1435,0.03333333333333333,-1357,0.051553205551883675
2017,3458,9,22,616,1271,0.2903225806451613,-655,0.3264440911499735
2017,3459,11,17,735,931,0.39285714285714285,-196,0.4411764705882353
2017,3460,22,8,1551,476,0.7333333333333333,1075,0.7651702022693636
2017,3461,19,9,1317,464,0.6785714285714286,853,0.7394722066254913
2017,3462,12,18,802,1064,0.4,-262,0.42979635584137194
2017,3463,15,12,958,693,0.5555555555555556,265,0.5802543912780134
2017,3464,7,21,551,1305,0.25,-754,0.296875
2018,1101,12,15,915,993,0.4444444444444444,-78,0.47955974842767296
2018,1102,10,19,766,1168,0.3448275862068966,-402,0.3960703205791106
2018,1103,13,18,1005,1205,0.41935483870967744,-200,0.45475113122171945
2018,1104,19,15,1476,984,0.5588235294117647,492,0.6
2018,1105,3,28,202,1671,0.0967741935483871,-1469,0.10784837159636947
2018,1106,8,23,574,1555,0.25806451612903225,-981,0.2696101456082668
2018,1107,21,10,1646,627,0.6774193548387096,1019,0.7241531016278047
2018,1108,7,21,573,1319,0.25,-746,0.30285412262156447
2018,1110,6,24,422,1539,0.2,-1117,0.21519632840387556
2018,1111,13,18,978,1312,0.41935483870967744,-334,0.42707423580786025
2018,1112,27,7,2223,527,0.7941176470588235,1696,0.8083636363636364
2018,1113,20,11,1759,830,0.6451612903225806,929,0.6794129007338741
2018,1114,6,24,443,1422,0.2,-979,0.23753351206434317
2018,1115,14,21,1057,1250,0.4,-193,0.45817078456870397
2018,1116,23,11,1988,769,0.6764705882352942,1219,0.7210736307580704
2018,1117,9,21,733,1447,0.3,-714,0.33623853211009175
2018,1119,12,17,964,1174,0.41379310344827586,-210,0.45088868101029
2018,1120,25,7,2157,511,0.78125,1646,0.8084707646176912
2018,1122,16,14,1246,906,0.5333333333333333,340,0.578996282527881
2018,1123,18,13,1465,864,0.5806451612903226,601,0.6290253327608416
2018,1124,17,14,1364,945,0.5483870967741935,419,0.5907319185794716
2018,1125,24,9,1985,577,0.7272727272727273,1408,0.7747853239656518
2018,1126,16,14,1417,1001,0.5333333333333333,416,0.5860215053763441
2018,1127,9,20,654,1283,0.3103448275862069,-629,0.3376355188435725
2018,1129,22,8,1775,549,0.7333333333333333,1226,0.7637693631669535
2018,1130,19,15,1559,1052,0.5588235294117647,507,0.5970892378399081
2018,1131,14,16,1074,1029,0.4666666666666667,45,0.5106990014265336
2018,1132,14,16,1091,1132,0.4666666666666667,-41,0.4907782276203329
2018,1133,19,13,1367,777,0.59375,590,0.6375932835820896
2018,1135,10,16,841,1133,0.38461538461538464,-292,0.4260385005065856
2018,1136,3,28,236,1933,0.0967741935483871,-1697,0.10880590133702167
2018,1137,25,9,2068,691,0.7352941176470589,1377,0.7495469372961218
2018,1138,25,8,2191,604,0.7575757575757576,1587,0.7838998211091235
2018,1139,20,13,1674,937,0.6060606060606061,737,0.6411336652623516
2018,1140,24,10,1881,636,0.7058823529411765,1245,0.7473182359952324
2018,1141,16,14,1244,1026,0.5333333333333333,218,0.5480176211453744
2018,1142,7,22,546,1387,0.2413793103448276,-841,0.28246249353336783
2018,1143,8,23,637,1457,0.25806451612903225,-820,0.30420248328557786
2018,1144,13,15,1033,1021,0.4642857142857143,12,0.502921129503408
2018,1145,21,11,1687,754,0.65625,933,0.6911102007374027
2018,1146,16,16,1361,1208,0.5,153,0.5297781237835734
2018,1148,14,18,1040,1131,0.4375,-91,0.47904191616766467
2018,1149,12,16,926,999,0.42857142857142855,-73,0.48103896103896104
2018,1150,5,23,377,1573,0.17857142857142858,-1196,0.19333333333333333
2018,1151,8,23,606,1494,0.25806451612903225,-888,0.2885714285714286
2018,1152,1,29,96,1861,0.03333333333333333,-1765,0.04905467552376086
2018,1153,30,4,2262,270,0.8823529411764706,1992,0.8933649289099526
2018,1154,8,21,691,1613,0.27586206896551724,-922,0.2999131944444444
2018,1155,23,9,1789,556,0.71875,1233,0.7628997867803838
2018,1156,11,23,847,1466,0.3235294117647059,-619,0.36619109381755294
2018,1157,11,18,836,1207,0.3793103448275862,-371,0.40920215369554575
2018,1158,24,7,1832,499,0.7741935483870968,1333,0.7859287859287859
2018,1159,18,13,1362,861,0.5806451612903226,501,0.6126855600539811
2018,1160,17,15,1354,953,0.53125,401,0.5869094061551798
2018,1161,10,21,741,1486,0.3225806451612903,-745,0.33273462056578357
2018,1162,7,19,592,1383,0.2692307692307692,-791,0.299746835443038
2018,1163,14,18,1017,1164,0.4375,-147,0.46629986244841815
2018,1164,5,27,387,1558,0.15625,-1171,0.19897172236503857
2018,1165,11,16,913,1118,0.4074074074074074,-205,0.44953225012309206
2018,1166,20,11,1791,812,0.6451612903225806,979,0.6880522474068382
2018,1167,9,18,666,1068,0.3333333333333333,-402,0.38408304498269896
2018,1168,18,11,1399,708,0.6206896551724138,691,0.6639772187944946
2018,1169,4,24,294,1520,0.14285714285714285,-1226,0.16207276736493936
2018,1170,5,25,392,1594,0.16666666666666666,-1202,0.1973816717019134
2018,1171,6,20,430,1333,0.23076923076923078,-903,0.24390243902439024
2018,1172,21,11,1685,761,0.65625,924,0.6888798037612428
2018,1173,14,17,1125,1119,0.45161290322580644,6,0.5013368983957219
2018,1174,12,19,895,1262,0.3870967741935484,-367,0.41492814093648583
2018,1175,2,28,156,1739,0.06666666666666667,-1583,0.08232189973614776
2018,1176,13,15,989,1006,0.4642857142857143,-17,0.4957393483709273
2018,1177,11,20,883,1347,0.3548387096774194,-464,0.3959641255605381
2018,1178,6,24,534,1746,0.2,-1212,0.23421052631578948
2018,1179,15,16,1166,1087,0.4838709677419355,79,0.5175321793164669
2018,1180,12,20,945,1414,0.375,-469,0.40059347181008903
2018,1181,26,7,2276,519,0.7878787878787878,1757,0.8143112701252236
2018,1182,16,16,1242,1075,0.5,167,0.5360379801467414
2018,1183,10,19,715,1180,0.3448275862068966,-465,0.37730870712401055
2018,1184,9,20,703,1331,0.3103448275862069,-628,0.3456243854473943
2018,1185,17,12,1235,793,0.5862068965517241,442,0.6089743589743589
2018,1186,18,14,1419,959,0.5625,460,0.5967199327165685
2018,1187,10,20,776,1217,0.3333333333333333,-441,0.38936276969392875
2018,1188,9,21,708,1382,0.3,-674,0.33875598086124403
2018,1189,12,18,961,1205,0.4,-244,0.44367497691597413
2018,1190,23,9,1791,587,0.71875,1204,0.7531539108494533
2018,1191,15,15,1049,868,0.5,181,0.5472091810119979
2018,1192,11,18,889,1219,0.3793103448275862,-330,0.42172675521821634
2018,1193,17,16,1366,1140,0.5151515151515151,226,0.5450917797286512
2018,1194,9,19,697,1170,0.32142857142857145,-473,0.37332619175147297
2018,1195,20,11,1657,869,0.6451612903225806,788,0.6559778305621536
2018,1196,20,12,1636,798,0.625,838,0.6721446179129006
2018,1197,8,25,631,1635,0.24242424242424243,-1004,0.27846425419240955
2018,1198,11,18,831,1205,0.3793103448275862,-374,0.4081532416502947
2018,1199,20,11,1749,786,0.6451612903225806,963,0.6899408284023668
2018,1200,9,22,671,1260,0.2903225806451613,-589,0.3474883480062144
2018,1201,19,11,1509,761,0.6333333333333333,748,0.6647577092511013
2018,1202,21,10,1749,666,0.6774193548387096,1083,0.724223602484472
2018,1203,15,18,1136,1089,0.45454545454545453,47,0.510561797752809
2018,1204,19,12,1483,804,0.6129032258064516,679,0.6484477481416703
2018,1205,11,18,762,1182,0.3793103448275862,-420,0.39197530864197533
2018,1206,16,17,1254,1117,0.48484848484848486,137,0.5288907633909743
2018,1207,15,15,1242,1108,0.5,134,0.5285106382978724
2018,1208,18,15,1339,908,0.5454545454545454,431,0.5959056519804183
2018,1209,22,10,1653,728,0.6875,925,0.6942461150776984
2018,1210,13,19,877,1224,0.40625,-347,0.4174202760590195
2018,1211,30,4,2555,318,0.8823529411764706,2237,0.8893143056038983
2018,1212,16,14,1217,929,0.5333333333333333,288,0.5671015843429636
2018,1213,21,11,1645,698,0.65625,947,0.7020913358941528
2018,1214,15,15,1264,1102,0.5,162,0.5342349957734573
2018,1216,18,13,1362,812,0.5806451612903226,550,0.6264949402023919
2018,1217,17,13,1215,834,0.5666666666666667,381,0.5929721815519766
2018,1218,15,13,1094,841,0.5357142857142857,253,0.5653746770025839
2018,1219,11,16,824,1003,0.4074074074074074,-179,0.45101258894362345
2018,1220,18,12,1469,888,0.6,581,0.6232498939329656
2018,1221,12,19,850,1122,0.3870967741935484,-272,0.43103448275862066
2018,1222,26,7,2053,502,0.7878787878787878,1551,0.8035225048923679
2018,1223,3,25,250,1828,0.10714285714285714,-1578,0.12030798845043311
2018,1224,8,23,677,1615,0.25806451612903225,-938,0.29537521815008727
2018,1225,20,9,1543,613,0.6896551724137931,930,0.7156771799628943
2018,1226,12,16,916,1130,0.42857142857142855,-214,0.447702834799609
2018,1227,15,15,1236,1007,0.5,229,0.5510477039679001
2018,1228,13,18,1037,1293,0.41935483870967744,-256,0.4450643776824034
2018,1229,17,15,1312,966,0.53125,346,0.5759438103599649
2018,1230,3,21,229,1390,0.125,-1161,0.14144533662754788
2018,1231,16,15,1246,983,0.5161290322580645,263,0.5589950650515927
2018,1232,11,18,808,1286,0.3793103448275862,-478,0.3858643744030564
2018,1233,20,13,1644,991,0.6060606060606061,653,0.6239089184060721
2018,1234,14,19,1274,1356,0.42424242424242425,-82,0.4844106463878327
2018,1235,13,18,1042,1216,0.41935483870967744,-174,0.46147032772364927
2018,1236,14,14,1190,1033,0.5,157,0.5353126405757984
2018,1237,9,19,648,1237,0.32142857142857145,-589,0.3437665782493369
2018,1238,10,20,676,1171,0.3333333333333333,-495,0.36599891716296695
2018,1239,11,18,902,1140,0.3793103448275862,-238,0.44172380019588636
2018,1240,20,12,1507,752,0.625,755,0.6671093404161134
2018,1241,9,22,728,1533,0.2903225806451613,-805,0.3219814241486068
2018,1242,27,7,2261,510,0.7941176470588235,1751,0.8159509202453987
2018,1243,22,11,1688,700,0.6666666666666666,988,0.7068676716917923
2018,1244,8,20,685,1322,0.2857142857142857,-637,0.34130543099152966
2018,1245,16,17,1272,1120,0.48484848484848486,152,0.5317725752508361
2018,1246,24,10,1950,659,0.7058823529411765,1291,0.7474128018397853
2018,1247,13,19,996,1337,0.40625,-341,0.4269181311615945
2018,1248,9,21,713,1412,0.3,-699,0.3355294117647059
2018,1249,15,13,1175,876,0.5357142857142857,299,0.5728912725499756
2018,1250,15,14,1227,1014,0.5172413793103449,213,0.5475234270414994
2018,1251,17,14,1267,875,0.5483870967741935,392,0.5915032679738562
2018,1252,20,9,1682,663,0.6896551724137931,1019,0.71727078891258
2018,1253,13,18,1013,1300,0.41935483870967744,-287,0.43795936013834846
2018,1254,17,16,1348,1183,0.5151515151515151,165,0.5325958119320426
2018,1255,4,26,281,1555,0.13333333333333333,-1274,0.15305010893246188
2018,1256,15,16,1169,1081,0.4838709677419355,88,0.5195555555555555
2018,1257,20,13,1638,877,0.6060606060606061,761,0.6512922465208748
2018,1258,10,20,778,1361,0.3333333333333333,-583,0.3637213651238897
2018,1259,8,22,613,1444,0.26666666666666666,-831,0.2980068060281964
2018,1260,27,5,2002,292,0.84375,1710,0.8727114210985178
2018,1261,17,14,1424,980,0.5483870967741935,444,0.5923460898502496
2018,1262,11,18,921,1263,0.3793103448275862,-342,0.4217032967032967
2018,1263,4,26,304,1657,0.13333333333333333,-1353,0.15502294747577766
2018,1264,14,17,1045,1102,0.45161290322580644,-57,0.48672566371681414
2018,1265,6,25,467,1772,0.1935483870967742,-1305,0.2085752568110764
2018,1266,19,13,1626,972,0.59375,654,0.625866050808314
2018,1267,23,10,1951,808,0.696969696969697,1143,0.7071402682131207
2018,1268,18,13,1405,857,0.5806451612903226,548,0.621131741821397
2018,1269,13,20,1002,1372,0.3939393939393939,-370,0.42207245155855094
2018,1270,8,17,622,1189,0.32,-567,0.3434566537824406
2018,1271,5,25,353,1470,0.16666666666666666,-1117,0.1936368623148656
2018,1272,21,13,1621,787,0.6176470588235294,834,0.6731727574750831
2018,1273,16,14,1239,977,0.5333333333333333,262,0.5591155234657039
2018,1274,22,9,1719,580,0.7096774193548387,1139,0.7477163984341018
2018,1275,14,17,1037,1093,0.45161290322580644,-56,0.4868544600938967
2018,1276,27,7,2035,469,0.7941176470588235,1566,0.8126996805111821
2018,1277,29,4,2391,281,0.8787878787878788,2110,0.8948353293413174
2018,1278,15,17,1287,1118,0.46875,169,0.5351351351351351
2018,1279,12,20,968,1458,0.375,-490,0.39901071723000825
2018,1280,21,11,1646,692,0.65625,954,0.7040205303678357
2018,1281,19,12,1478,800,0.6129032258064516,678,0.6488147497805092
2018,1282,8,21,590,1388,0.27586206896551724,-798,0.2982810920121335
2018,1283,17,15,1255,978,0.53125,277,0.5620241827138379
2018,1284,11,20,889,1447,0.3548387096774194,-558,0.3805650684931507
2018,1285,24,7,1963,457,0.7741935483870968,1506,0.8111570247933885
2018,1286,11,19,894,1333,0.36666666666666664,-439,0.40143691064211945
2018,1287,6,21,469,1386,0.2222222222222222,-917,0.2528301886792453
2018,1288,11,18,855,1264,0.3793103448275862,-409,0.4034922133081642
2018,1290,4,28,304,1771,0.125,-1467,0.14650602409638555
2018,1291,16,14,1213,938,0.5333333333333333,275,0.5639237563923757
2018,1292,23,7,1720,496,0.7666666666666667,1224,0.776173285198556
2018,1293,24,5,1902,342,0.8275862068965517,1560,0.8475935828877005
2018,1294,19,12,1604,846,0.6129032258064516,758,0.6546938775510204
2018,1295,12,17,971,1124,0.41379310344827586,-153,0.46348448687350835
2018,1296,11,19,851,1293,0.36666666666666664,-442,0.3969216417910448
2018,1297,20,9,1583,640,0.6896551724137931,943,0.7121007647323436
2018,1298,19,12,1359,730,0.6129032258064516,629,0.6505505026328386
2018,1299,18,14,1344,1008,0.5625,336,0.5714285714285714
2018,1300,16,15,1154,1028,0.5161290322580645,126,0.5288725939505041
2018,1301,21,11,1827,772,0.65625,1055,0.7029626779530589
2018,1303,7,22,570,1604,0.2413793103448276,-1034,0.2621895124195032
2018,1304,22,10,1699,628,0.6875,1071,0.7301246239793726
2018,1305,27,7,2277,548,0.7941176470588235,1729,0.8060176991150443
2018,1306,8,21,548,1349,0.27586206896551724,-801,0.28887717448603056
2018,1307,18,15,1562,1086,0.5454545454545454,476,0.5898791540785498
2018,1308,25,5,1920,348,0.8333333333333334,1572,0.8465608465608465
2018,1309,12,16,888,995,0.42857142857142855,-107,0.47158789166224113
2018,1310,19,13,1631,1052,0.59375,579,0.6079016026835632
2018,1311,17,11,1415,807,0.6071428571428571,608,0.6368136813681368
2018,1312,12,16,940,1093,0.42857142857142855,-153,0.46237088047220853
2018,1313,13,17,1022,1118,0.43333333333333335,-96,0.47757009345794393
2018,1314,25,10,2167,702,0.7142857142857143,1465,0.7553154409201812
2018,1315,10,20,807,1459,0.3333333333333333,-652,0.3561341571050309
2018,1316,11,19,1004,1374,0.36666666666666664,-370,0.4222035323801514
2018,1317,13,17,991,1134,0.43333333333333335,-143,0.4663529411764706
2018,1318,22,10,1733,656,0.6875,1077,0.7254081205525325
2018,1319,4,26,278,1673,0.13333333333333333,-1395,0.1424910302409021
2018,1320,14,16,971,933,0.4666666666666667,38,0.5099789915966386
2018,1321,14,17,1077,1041,0.45161290322580644,36,0.5084985835694051
2018,1322,2,23,142,1403,0.08,-1261,0.09190938511326861
2018,1323,19,14,1528,940,0.5757575757575758,588,0.6191247974068071
2018,1324,19,14,1595,985,0.5757575757575758,610,0.6182170542635659
2018,1325,13,17,1085,1184,0.43333333333333335,-99,0.47818422212428385
2018,1326,24,8,1899,527,0.75,1372,0.782769991755977
2018,1328,18,13,1689,951,0.5806451612903226,738,0.6397727272727273
2018,1329,19,14,1560,962,0.5757575757575758,598,0.6185567010309279
2018,1330,25,7,1888,459,0.78125,1429,0.8044311887515978
2018,1331,8,20,630,1358,0.2857142857142857,-728,0.31690140845070425
2018,1332,22,12,1801,825,0.6470588235294118,976,0.6858339680121859
2018,1333,16,16,1275,1064,0.5,211,0.5451047456177853
2018,1334,13,18,956,1219,0.41935483870967744,-263,0.4395402298850575
2018,1335,23,8,1802,545,0.7419354838709677,1257,0.7677886663826161
2018,1336,21,13,1617,920,0.6176470588235294,697,0.6373669688608593
2018,1337,5,26,381,1795,0.16129032258064516,-1414,0.17509191176470587
2018,1338,8,24,588,1397,0.25,-809,0.29622166246851384
2018,1339,7,22,502,1432,0.2413793103448276,-930,0.2595656670113754
2018,1340,17,13,1485,996,0.5666666666666667,489,0.5985489721886336
2018,1341,15,18,1201,1248,0.45454545454545453,-47,0.4904042466312781
2018,1342,8,21,581,1255,0.27586206896551724,-674,0.3164488017429194
2018,1343,12,16,917,1103,0.42857142857142855,-186,0.453960396039604
2018,1344,21,13,1628,878,0.6176470588235294,750,0.6496408619313647
2018,1345,28,6,2364,395,0.8235294117647058,1969,0.8568321855744835
2018,1346,12,21,910,1454,0.36363636363636365,-544,0.3849407783417936
2018,1347,20,12,1391,751,0.625,640,0.6493930905695612
2018,1348,25,7,1998,440,0.78125,1558,0.8195242001640689
2018,1349,5,24,388,1565,0.1724137931034483,-1177,0.19866871479774706
2018,1350,12,20,916,1381,0.375,-465,0.39878101872006966
2018,1351,22,9,1869,665,0.7096774193548387,1204,0.7375690607734806
2018,1352,16,17,1217,1055,0.48484848484848486,162,0.5356514084507042
2018,1353,14,19,1012,1110,0.42424242424242425,-98,0.47690857681432614
2018,1354,8,22,660,1502,0.26666666666666666,-842,0.30527289546716
2018,1355,24,6,2063,438,0.8,1625,0.8248700519792083
2018,1356,19,13,1420,819,0.59375,601,0.6342117016525235
2018,1357,9,21,683,1362,0.3,-679,0.33398533007334963
2018,1358,15,14,1126,899,0.5172413793103449,227,0.5560493827160494
2018,1359,8,22,733,1553,0.26666666666666666,-820,0.3206474190726159
2018,1360,17,13,1233,828,0.5666666666666667,405,0.5982532751091703
2018,1361,21,10,1679,710,0.6774193548387096,969,0.7028045207199665
2018,1362,17,15,1240,948,0.53125,292,0.56672760511883
2018,1363,3,26,201,1676,0.10344827586206896,-1475,0.10708577517314864
2018,1364,21,9,1658,599,0.7,1059,0.7346034559149314
2018,1365,10,19,729,1126,0.3448275862068966,-397,0.3929919137466307
2018,1366,13,17,1274,1268,0.43333333333333335,6,0.5011801730920535
2018,1367,3,25,270,1827,0.10714285714285714,-1557,0.12875536480686695
2018,1368,19,11,1438,671,0.6333333333333333,767,0.6818397344713134
2018,1369,12,17,971,1220,0.41379310344827586,-249,0.44317663167503424
2018,1370,17,13,1360,831,0.5666666666666667,529,0.6207211319032405
2018,1371,21,11,1725,803,0.65625,922,0.6823575949367089
2018,1372,24,6,1915,430,0.8,1485,0.8166311300639659
2018,1373,8,24,593,1573,0.25,-980,0.2737765466297322
2018,1374,17,16,1330,963,0.5151515151515151,367,0.5800261665939817
2018,1375,12,18,844,1214,0.4,-370,0.4101068999028183
2018,1376,16,16,1230,1009,0.5,221,0.5493523894595802
2018,1377,22,8,1788,601,0.7333333333333333,1187,0.7484303055671829
2018,1378,10,22,733,1293,0.3125,-560,0.3617966436327739
2018,1379,12,18,939,1109,0.4,-170,0.45849609375
2018,1380,13,18,866,1223,0.41935483870967744,-357,0.4145524174246051
2018,1381,11,19,888,1356,0.36666666666666664,-468,0.39572192513368987
2018,1382,25,7,1973,520,0.78125,1453,0.7914159647011633
2018,1383,11,18,872,1196,0.3793103448275862,-324,0.42166344294003866
2018,1384,16,12,1356,824,0.5714285714285714,532,0.6220183486238532
2018,1385,15,17,1154,1187,0.46875,-33,0.4929517300299017
2018,1386,16,16,1241,1130,0.5,111,0.5234078447912274
